Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
DNS Capital,https://www.crunchbase.com/organization/dns-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"DNS CAPITAL is the investment office for the business enterprise of Gigi Pritzker, Michael Pucker and their immediate family. ant DNS Capital takes a long-term and flexible approach to investing by building relationships with business owners, management teams and entrepreneurs to align interests, evolve businesses and create lasting value with a sense of purpose and a sense of humor.",9,,,,,Active,"DNS CAPITAL is the investment office for the business enterprise of Gigi Pritzker, Michael Pucker and their immediate family.",2015-01-01,year,,,,,,http://www.dnscap.com/,,312-982-0047,,"Family Investment Office, Venture Capital",,11,14,,3,2,2,,,,"6,193",1,-0.2,-0.3,,417.61,-100%,,,,,,,,,,4,,,,,,,,,,
Baxter Ventures,https://www.crunchbase.com/organization/baxter-ventures,"Deerfield, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Baxter Ventures invests in companies with innovative technologies, products and therapies with the ability to improve patient care globally and maximize value for investors and entrepreneurs.  Our focus includes therapeutic areas complementary to those of Baxter's Medical Products and BioScience businesses, as well as cutting-edge technologies and therapies outside of our current product portfolio that have sustainable long-term growth potential. As a global, diversified healthcare company, Baxter applies a unique combination of expertise in medical devices, pharmaceuticals and biotechnology to develop products and therapies that advance patient care worldwide.",6,,,,,Active,Baxter Ventures invests in patient care companies with innovative technologies and is an Illinois-based investment firm.,,,,,,,,http://www.baxter.com/inside-baxter/science/programs/baxter-ventures.page?scroll=tab-navigation,,,,Corporate Venture Capital,,13,14,,6,7,7,,,,"11,576",-0.1,0.6,0,,,,,,,,,,,,,14,,,,,,,,,,
Chicago Growth Partners,https://www.crunchbase.com/organization/chicago-growth-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Chicago Growth Partners (CGP) is a Midwest US based private equity firm that provides expansion and buyout capital to middle-market companies. For expansion capital financings, CGP will invest $5 to $25 million of equity in companies generating at least $10 million in revenue and growing at least 15% per year. For buyout situations, CGP invests $10 to $40 million in businesses with at least $20 million in revenue. Broad sectors of interest include business services, consumer services, healthcare products/services, and industrial. CGP was formed in 2004 and is based in Chicago, Illinois.",23,http://twitter.com/ChicagoGrowth,http://www.linkedin.com/company/chicago-growth-partners,,,Active,Chicago Growth Partners (CGP) is a Midwest US based private equity firm that provides expansion and buyout capital to middle-market,2004-01-01,year,,,,,,http://www.cgp.com,info@cgp.com,(312) 698-6300,,Private Equity Firm,"Early Stage Venture, Late Stage Venture",6,14,,3,5,5,,,,"13,421",0,0.9,0,"1,998","7,571.31",22.2%,140,,2.26,126.22%,59.65%,16.43%,"7,930,784","-3,175,170",-28.59%,5,,,9,,,,,7909289,USD,7909289
NXT Capital,https://www.crunchbase.com/organization/nxt-capital-venture,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"NXT Capital is a provider of structured financing to the U.S. middle market. Since its formation in 2010, the company has originated over $18 billion in total financing volume spread over 600+ transactions. With approximately $11.4 billion of committed capital at its disposal, NXT provides a full range of structured financing solutions on a direct basis through its Corporate Finance and Real Estate Finance groups.  NXT manages capital for third parties through its asset management platform and offers investors proprietary access to primarily first lien senior secured loans that are not broadly traded or otherwise generally available without a loan origination platform. Investment offerings include levered and unlevered funds, separately managed accounts and CLOs.  NXT’s investor base includes public and private pension plans, insurance companies, endowments, foundations and other institutional investors. NXT Capital Investment Advisers, LLC, a subsidiary of NXT Capital LLC, is registered with the SEC as an Investment Adviser. NXT Capital is based in Chicago with offices in Atlanta, Dallas, Los Angeles, Nashville, New York and Phoenix.",40,https://twitter.com/NXTCapital,http://www.linkedin.com/company/nxt-capital,,,Active,NXT Capital is a provider of structured financing to the U.S. middle market.,2010-01-01,year,2018-07-01,day,,,,http://www.nxtcapital.com/,info@nxtcapital.com,312-450-8000,,Venture Debt,"Debt, Private Equity",13,13,,3,10,10,,,,"1,920",0.8,0.4,2.2,"3,454","3,070.97",-59.07%,60,223.46%,2.26,-19.31%,48.07%,32.01%,"5,354,237","2,554,309",91.23%,38,,,11,,,,,,,
Tally Capital,https://www.crunchbase.com/organization/tally-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Investing in the bridges, roads and tunnels of the blockchain ecosystem.",1,https://twitter.com/TallyCapital,https://www.linkedin.com/company/7956119/,,,Active,Blockchain technology represents one of the greatest generational opportunities for entrepreneurs and investors.,2013-01-01,year,,,,,For Profit,http://tallycapital.com/,hello@tallycapital.com,,,"Hedge Fund, Venture Capital",,12,13,,,,,,,,"7,544",-0.3,-0.6,2.1,204,370.66,-69.57%,,,1,0%,100%,0%,"26,488,376","9,209,227",53.3%,5,,,,,,,,,,
Chaifetz Group,https://www.crunchbase.com/organization/chaifetz-group,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Chaifetz Group is a venture capital and private equity firm specializing in early and mid-stage growth companies. Led by entrepreneur and investor Dr. Richard A. Chaifetz, Chaifetz Group has an established track record of building businesses and working with management teams to create lasting value. Chaifetz Group was founded in 2012 and is based in Chicago, I.L.",1,http://www.twitter.com/chaifetzgroup,,,,Active,Chaifetz Group is a venture capital and private equity firm specializing in early- and mid-stage growth companies.,2012-01-01,year,,,,,For Profit,http://www.chaifetzgroup.com,info@chaifetzgroup.com,(312) 983-3600,,"Family Investment Office, Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture, Private Equity",9,13,,2,,,,,,"9,060",-0.2,-0.8,0,385,364.62,-25.14%,66,629.11%,1.99,20.68%,40.26%,8.22%,"18,097,612","1,920,243",11.87%,3,,,11,,,,,932047,USD,932047
Ariadne Capital Limited,https://www.crunchbase.com/organization/ariadne-capital,"Malta, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Ariadne Capital provides investment and advice for seed-stage digital companies in Europe and the UK. It specializes in sourcing funding, advising on business development, and exiting growth-stage digital companies.  Ariadne Capital also brings its technology insight to corporates, advising them on innovating their business models, and how to work with entrepreneurs and high-growth start-ups to win in their markets. Ariadne retains close links with the start-up community via its entrepreneur network, Entrepreneur Country (www.entrepreneurcountry.com).  Ariadne's core services include: * Venture Capital: Ariadne Capital’s Venture Capital fund invests in digital businesses, with an average seed investment of £250k–£500k. Recent investments include Quill, Clickslide and Taggstar. * Corporate Finance, fund raising and M&A: Ariadne Capital also sources funding, advises on business development and exits growth stage digital companies across the UK, Europe and US. Recent activity includes the sale of BeatThatQuote to Google — Google's first scale acquisition in the UK. * Corporate Advisory: Ariadne Capital works with corporates and entrepreneurial businesses to facilitate winning relationships; to help corporates secure market-leading innovation through new business models and technology, and entrepreneurial businesses reach scale through the corporate's distribution channels. * Entrepreneur Country: Ariadne Capital's Entrepreneur Country is a 133,000 strong community that provides entrepreneurs and small business owners with the information and support they need to run and grow strong, successful and profitable businesses.  This information is provided via multiple platforms such as the website, twice-weekly newsletters and large events at external venues across the UK Ariadne Capital pioneered a new model for the financing of entrepreneurship - entrepreneurs backing entrepreneurs. Ariadne Capital was founded by Julie Meyer in 2000, with the backing of 57 founding investors, including the founders of leading internet and technology companies — WorldPay, Hotmail, Betfair, SES Astra and many more; these investors are committed to helping the next generation of entrepreneurs build world-leading companies out of Europe. Ariadne works with game-changers and companies at the heart of new ecosystems, and has advised Barclays, British Telecom, Carphone Warehouse, CISCO, EMAP, IBM, Monitise, Orange, Paddy Power PLC, Sage Group PLC, Skype, Zopa Limited.",74,http://twitter.com/AriadneCap,http://www.linkedin.com/company/ariadne-capital,http://www.facebook.com/AriadneCapital,,Closed,In Administration,2000-01-01,year,,,2017-11-17,day,,http://www.ariadnecapital.com,press@ariadnecapital.com,+44 (0)20 3021 1641,,Venture Capital,"Early Stage Venture, Seed",12,13,,2,2,2,,,,"10,839",-0.2,-0.1,0.1,964,834.42,49.45%,965,724.63%,5.42,83.43%,14.73%,-0.48%,"8,907,235","-4,226,298",-32.18%,23,,,,,,,,,,
Ekistic Ventures,https://www.crunchbase.com/organization/ekistic-ventures-3,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Ekistic’s success is built on its network of the world’s leading urban doers, thinkers and innovators. The team brings unparalleled experience at the intersection of urban design and technology. Once companies join the Ekistic portfolio, we get to work reinforcing their technological architecture to ensure it is suitable for the businesses, consumers and governments who will deploy it. We also help refine the company’s strategic pitch, regulatory compliance and market approach to improve its chances for wide adoption in the world’s leading cities.",6,,,,,Active,Ekistic Ventures is a group of urban problem-solvers investing our expertise and capital to make cities more efficient and equitable.,2016-01-01,year,,,,,,https://www.ekistic.com/,brett@ekistic.com,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",10,13,,2,,,,,,"12,305",2.1,1.8,1.1,87,448.08,-88.38%,118,375.98%,5,47.17%,0%,-19.68%,"26,788,271","15,562,179",138.63%,1,,,,,,,,,,
Fulcrum Investing,https://www.crunchbase.com/organization/fulcrum-investing,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,,,,,,,Active,Fulcrum Investing is a family office dedicated to the advancement and assistance of start-up companies and the entrepreneurial community.,2013-01-01,year,,,,,,http://fulcruminvesting.com,info@fulcruminvesting.com,,,Family Investment Office,"Early Stage Venture, Seed",12,12,,,,,,,,"2,899",0.9,8.6,8.8,,133.64,-100%,,,,,,,,,,49,,,,,,,,,,
Cleveland Avenue,https://www.crunchbase.com/organization/cleveland-avenue,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Cleveland Avenue deals with seed ventures, early stage and private equity deals focused on emerging restaurants, beverages, services, and technologies designed for foodservice and hospitality channels. They bring unparalleled resources and expertise to support remarkable companies and the people behind them.",8,https://twitter.com/CleveAveLLC,https://www.linkedin.com/company/cleveland-avenue/,,,Active,"Cleveland Avenue is a Chicago-based Venture Fund and Accelerator that brings unparalleled resources to Food, Beverage & Tech businesses.",2017-01-01,year,,,,,,http://www.clevelandavenue.com/,info@clevelandavenue.com,312.383.6700,,"Accelerator, Venture Capital",Early Stage Venture,10,12,,5,1,1,,,,"6,384",-0.1,1.4,-0.5,"3,793","1,761.76",103%,291,642.48%,4.88,133.05%,37.7%,-23.46%,"3,842,570","-3,928,734",-50.55%,10,,,,,,,,,USD,
Pritzker Private Capital,https://www.crunchbase.com/organization/ppc-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Pritzker Private Capital acquires and operates middle-market companies based in North America with leading positions in the manufactured products, services and healthcare sectors. The firm’s differentiated, long-duration capital base allows for efficient decision-making, broad flexibility with transaction structure and investment horizon, and alignment with all stakeholders. Pritzker Private Capital builds businesses for the long term and is an ideal partner for entrepreneur and family owned companies",25,,https://www.linkedin.com/company/pritzkerprivatecapital/,,,Active,Pritzker Private Capital acquires and operates North America-based middle-market companies.,2002-01-01,year,,,,,,http://www.PPCPartners.com,,(312) 447-6050,,Private Equity Firm,,12,12,,,2,2,,,,"9,443",-0.4,-1.1,-0.1,"1,351","2,414.81",-22.47%,100,-73.55%,3.54,-55.7%,35%,7.17%,"8,309,057","3,143,466",60.85%,40,,,,,,,,43858,USD,43858
