Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Oakwood Medical Investors,https://www.crunchbase.com/organization/oakwood-medical-investors,"St Louis, Missouri, United States",,,Midwestern US,,,7,,,,,Active,"Oakwood Medical Investors is a venture capital fund invests in development stage medical device, biopharmaceutical and healthcare service.",,,,,,,,http://www.oakwoodmedical.com,info@oakwoodmedical.com,(314) 991-7914,,Venture Capital,"Early Stage Venture, Late Stage Venture",13,20,,1,6,6,,,,"14,401",-0.1,0.8,1,,,,,,,,,,,,,16,,,,,,,,,,
SightLine Partners,https://www.crunchbase.com/organization/sightline-partners,"Minneapolis, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,SightLine Partners manages venture funds that invest in late stage medical technology companies .,2,,,,,Active,SightLine Partners manages venture funds that invest in late stage medical technology companies .,2004-01-01,year,,,,,,http://www.sightlinepartners.com,joe@sightlinepartners.com,(952) 641-0300,,Venture Capital,Late Stage Venture,14,20,,2,5,5,,,,"15,276",-0.2,0.4,0.6,151,164.64,,,,1,,100%,,"29,144,971",,,12,,,,,,,,117992,USD,117992
Innovate Indiana Fund,https://www.crunchbase.com/organization/innovate-indiana-fund,"Indianapolis, Indiana, United States",,,"Great Lakes, Midwestern US",,Innovate Indiana is Indiana University's dedicated effort to channel the university's leading resources to advance economic development and technology commercialization in Indiana and beyond.,4,http://twitter.com/IUFund,,,,Active,The Innovate Indiana Fund invests in early stage companies with a meaningful Indiana University connection. Find out more on our website.,2010-03-01,day,,,,,,http://iufund.iu.edu/,mgmusgra@iu.edu,(317) 278-1910,,Venture Capital,"Early Stage Venture, Seed",15,20,,4,,,,,,"30,792",-0.3,-0.4,-0.6,,,,,,,,,,,,,11,,,,,,,,,,
Wisconsin Super Angel Fund,https://www.crunchbase.com/organization/wisconsin-super-angel-fund,"Milwaukee, Wisconsin, United States",,,"Great Lakes, Midwestern US",,"WSAF identifies, capitalizes and actively mentors early-stage, scalable, Wisconsin Companies. WSAF is industry agnostic, focusing on early exit opportunities.",12,,,https://www.facebook.com/wisconsin-super-angel-fund-202309340259592,,Active,The Wisconsin Super Angel Fund is a Milwaukee-based Venture Capital Firm founded in March 2013,2013-03-01,day,,,,,,http://wsafund.com/,info@wsafund.com,414.405.4848,,Angel Group,Early Stage Venture,11,20,,6,2,2,,,,"48,579",-0.5,-0.7,-0.7,,121.5,,,,,,,,,,,23,,,,,,,,506297,USD,506297
eLab Ventures,https://www.crunchbase.com/organization/michigan-elab,"Ann Arbor, Michigan, United States",,,"Great Lakes, Midwestern US",,"eLab Ventures is an early stage technology venture capital fund created to capitalize on the growth of emerging entrepreneurial markets outside of Silicon Valley and to create bridges to those markets to seek startups with disruptive innovations, exceptional teams, and capital efficient business models that have the potential to serve large markets.  eLab is strategically based both in Ann Arbor, to leverage innovation and talent in the Midwest, and in Silicon Valley, to leverage customers, business development, funding sources and a strong network of experienced advisors.  We are passionate about nurturing world-changing ideas by connecting entrepreneurs to capital and expertise needed to build great, disruptive companies!",15,http://twitter.com/eLabVentures,https://www.linkedin.com/company/michigan-elab,,,Active,eLab Ventures is an early stage technology venture capital fund.,2013-09-13,day,,,,,,http://elabvc.com/,info@elabvc.com,(734) 926-5221,,Venture Capital,Early Stage Venture,13,19,,9,1,1,,,,"6,494",-0.3,-0.5,2.3,"1,049",561.74,193.48%,36,-92.26%,1.89,-52.7%,40.26%,40.26%,"11,815,124","-3,830,799",-24.48%,22,,,6,,,,,,,
Black River Asset Management,https://www.crunchbase.com/organization/black-river,"Hopkins, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"Black River Asset Management an independently managed subsidiary of Cargill, Incorporated, is a global asset management company that provides sophisticated institutional investors with alternative investment opportunities. Black River draws on a global investment team deploying a wide range of strategies to develop multiple perspectives on investment opportunities, with the single vision of meeting their investors' expectations.",16,,,,,Closed,Black River Asset Management is a Minnesota-based global investment firm that offers alternative investment opportunities.,1865-01-01,year,,,2016-01-01,year,,http://www.black-river.com,,,,Private Equity Firm,"Debt, Early Stage Venture, Late Stage Venture",17,19,,2,11,11,,,,"7,270",1.2,1.8,3.2,,,,,,,,,,,,,5,,,,,,,,,,
Global Insurance Accelerator,https://www.crunchbase.com/organization/global-insurance-accelerator,"Des Moines, Iowa, United States",,,Midwestern US,,"The Global Insurance Accelerator is a mentor-driven accelerator designed to foster innovation in the insurance industry through startups targeting the global insurance markets. With support and funding from seven Central Iowa insurance companies, the accelerator welcomed a class of 6 companies in February 2015. The startups were given access to over 80 mentors through a speed-dating-like process that resulted in the startups selecting 3-8 Lead Mentors to help them during their time in Des Moines and beyond. Each startup received $40K of seed money in exchange for 6% equity in their company. The program wraps up after 100 days by giving each startup exposure and promotion at the Global Insurance Symposium. The 2015 class included Iowa companies from Des Moines and Ames and outside Iowa from Omaha, San Jose, Rio de Janeiro (Brazil) and Berlin (Germany).",18,https://twitter.com/insuranceaccel,https://www.linkedin.com/company/global-insurance-accelerator,https://www.facebook.com/globalinsuranceaccelerator,,Active,A mentor-driven accelerator designed to foster innovation in the insurance industry through startups targeting the global insurance markets.,2014-12-01,day,,,,,,http://globalinsuranceaccelerator.com/,brian@insaccel.com,1(515) 778-6923,,Accelerator,"Early Stage Venture, Seed",18,19,,,,,On-Site,2018-10-31,14,"12,744",-0.2,1.3,0.6,566,939.46,-34.15%,184,36.63%,3.33,142.71%,26.93%,-35.75%,"13,414,900","192,697",1.46%,19,,,,,,,,,,
Angels on the Water,https://www.crunchbase.com/organization/angels-on-the-water,"Oshkosh, Wisconsin, United States",,,"Great Lakes, Midwestern US",,"Angels on the Water fills a gap for start-up companies in the 18-county region of Northeast Wisconsin by providing seed and early-stage funding and mentorship. Wisconsin has long possessed the basic ingredients to compete in the innovation economy, with the most glaring exception being sufficient venture capital to help its best start-up companies prosper and grow close to home,"" write the authors of the white paper Building Companies & Jobs: The Case for a Venture Capital Program in Wisconsin. Those ingredients include: - A robust academic research and development foundation - A proven ability to turn ideas into intellectual property - Competitive scientific and technical talent produced by Wisconsin colleges and universities - A vibrant entrepreneurial support structure - Of late, a cadres of experience business managers who know how to take a company from start-up to job-producing growth stage Wisconsin attracts just .55% of the nation's venture capital. Northeast Wisconsin is no exception. Despite being home to the state's third-largest population center, Northeast Wisconsin has just one other angel fund. That fund invests in later stage companies. Changing the access to capital for seed and early-stage companies is an important ingredient in the region's future economic success. And, that is exactly the gap Angels on the Water is targeting.",8,,,,,Active,Angels on the Water provides seed and early-stage funding and membership for start-up companies in the 18-county region of NE Wisconsin.,,,,,,,,http://www.angelsonthewater.com,info@angelsonthewater.com,(920) 232-9786,,Angel Group,"Early Stage Venture, Seed",16,19,,,,,,,,"40,282",-0.2,-0.1,-0.3,,,,,,,,,,,,,11,,,,,,,,,,
Invest Detroit,https://www.crunchbase.com/organization/invest-detroit,"Detroit, Michigan, United States",,,"Greater Detroit Area, Great Lakes, Midwestern US",,"Detroit Innovate is an early stage investment fund focused on the Detroit Region.  Detroit is a growing entrepreneurial community and they're at the center of it. Their focus is high potential seed stage companies founded on unique, IP-based technologies.",19,,http://www.linkedin.com/company/989445,http://www.facebook.com/DetroitInnovate,,Active,Invest Detroit is a certified Community Development Financial Institution and a leading source of private sector financing,,,,,,,,http://investdetroit.com,info@detroitinnovate.com,,,"Micro VC, Venture Capital",Early Stage Venture,15,18,,,1,1,,,,"7,562",-0.2,4.6,3.9,"2,596","3,282.17",63.03%,129,84.26%,2.04,-23.39%,40.31%,20.84%,"6,700,768","-1,241,682",-15.63%,25,,,15,,,,,946340,USD,946340
4490 Ventures,https://www.crunchbase.com/organization/4490-ventures,"Madison, Wisconsin, United States",,,"Great Lakes, Midwestern US",,"4490 Ventures is a technology-focused, early-stage venture capital fund based in Madison, Wisconsin.  The fund seeks to invest in companies in the Midwest. It seeks to invest between $5 million to $8 million per investment.",8,https://www.twitter.com/4490ventures,https://www.linkedin.com/company-beta/5303266,,,Active,"4490 ventures is a technology-focused, early-stage venture capital fund based in Madison, Wisconsin.",2014-01-01,year,,,,,,http://www.4490.ventures/,info@4490.ventures,608.501.0000,,Venture Capital,Early Stage Venture,9,18,,11,1,1,,,,"8,372",2.3,2.3,-0.8,,,,,,,,,,,,,12,,,,,,,,,,
Cargill Ventures,https://www.crunchbase.com/organization/cargill-ventures,"Minnetonka, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"Cargill Ventures is a venture capital that invests in companies that works in different segments. Cargill Ventures is a wholly-owned venture investment group of Cargill, a privately-held company with operations in 59 countries and revenues of approximately $50 billion. It invests in early stage technology companies that enable commerce, innovation, and efficiencies and help to be a global provider of goods and services necessary for life, health, and growth. In business over 135 years, Cargill is a globally respected business leader. It takes a long-term perspective, and have the patience, and foresight to build sustainable business.",,,,,,Closed,Cargill Ventures is a venture capital that invests in companies that works in different segments.,2000-01-01,year,,,,none,,,,(650) 356-7060,,Corporate Venture Capital,,14,18,,8,12,12,,,,"8,966",-0.1,-0.1,1.5,,,,,,,,,,,,,,,,,,,,,,,
HealthX Ventures,https://www.crunchbase.com/organization/healthxventures,"Madison, Wisconsin, United States",,,"Great Lakes, Midwestern US",,"HealthX Ventures is a digital healthcare-focused seed fund based in Madison, Wisconsin.",4,https://twitter.com/healthxventures,https://www.linkedin.com/company/healthx-ventures,https://www.facebook.com/healthxventures,,Active,"Madison, WI based venture fund focusing on seed stage investments in digital health companies",2015-01-01,year,,,,,,http://www.healthxventures.com/,contact@healthxventures.com,608-618-3863,,Venture Capital,"Early Stage Venture, Seed",10,18,,7,,,,,,"9,575",0,0.1,-0.3,"1,942","1,003.52",227.43%,169,335.98%,4.11,-20.06%,35.35%,35.35%,"6,264,438","-5,138,619",-45.06%,15,,,,,,,,,,
Lemhi Ventures,https://www.crunchbase.com/organization/lemhi-ventures,"Wayzata, Minnesota, United States",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,"Lemhi Ventures is a health care services fund formed by a team of experienced innovators, entrepreneurs, and executives.  The Lemhi team has been through the start-up process, learned how to grow businesses, and found successful exit strategies. Drawing on varied backgrounds and industry experience, they seek and invest in companies offering innovation in health care services.",40,,https://www.linkedin.com/company/lemhi-ventures,,,Active,"Lemhi Ventures is a health care services fund formed by a team of experienced innovators, entrepreneurs, and executives.",2006-01-01,year,,,,,,http://www.lemhiventures.com,info@lemhiventures.com,952-908-9680,,Venture Capital,"Debt, Early Stage Venture, Late Stage Venture",11,18,,13,5,5,,,,"12,609",-0.1,0.5,-0.1,272,341.3,-58.77%,,,1,-37.34%,100%,59.59%,"23,930,242","8,242,485",52.54%,26,,,6,,,,,220644,USD,220644
Grand Angels,https://www.crunchbase.com/organization/grand-angels,"Holland, Michigan, United States",,,"Great Lakes, Midwestern US",,,14,,https://www.linkedin.com/company/grand-angels,,,Active,Grand Angels provides financial consultancy services.,2004-01-01,year,,,,,,http://www.grandangels.org,info@grandangels.org,555-123-4567,,Angel Group,"Early Stage Venture, Seed",12,18,,3,,,,,,"17,997",-0.3,-0.5,4.1,529,541.05,-31.29%,38,-67.06%,2.06,-33.79%,35.32%,-18.16%,"15,580,061","4,249,854",37.51%,23,,,,,,,,,,
PrairieGold Venture Partners,https://www.crunchbase.com/organization/prairiegold-venture-partners,"Sioux Falls, South Dakota, United States",,,Midwestern US,,,12,,,,,Active,PrairieGold Venture Partners is an early-stage venture capital company that invests in life sciences and green technology companies.,,,,,,,,http://www.pgvp.com,info@pgvp.com,(605)275-2999,,Venture Capital,"Early Stage Venture, Late Stage Venture",7,18,,4,1,1,,,,"18,632",-0.3,5.2,6.8,451,99.87,,408,,3.63,,,,"14,666,954",,,14,,,,,,,,,,
