Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Raine Ventures,https://www.crunchbase.com/organization/raine-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Raine Ventures is an early stage fund managed by The Raine Group. The firm has offices in San Francisco, New York, Los Angeles, London and Shanghai. With a global reach, Raine focuses on investment and advisory opportunities where its deep industry experience and unique network of strategic relationships can create value for portfolio companies and clients.",44,https://twitter.com/RaineVentures,,,,Active,Raine Ventures is The Rain Group's early stage fund.,2013-01-01,year,,,,,,https://www.raine.com/venture,press@raine.com,(212) 603 5500,,Venture Capital,"Early Stage Venture, Seed",35,58,,19,9,9,,,,"3,376",-0.1,5.1,5.4,,,,,,,,,,,,,37,,,,,,,,,,
Bee Partners,https://www.crunchbase.com/organization/bee-partners,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Bee Partners invest in passionate founders with deep industry insights, providing capital and mentorship at the earliest stages of venture creation. Bee Partners mission is to meaningfully collaborate in the creation and growth of hundreds of companies over the next four decades. As entrepreneurs theirselves, they consider it a privilege to work alongside founders and they are continually inspired by the possibilities that budding ventures create.",54,https://twitter.com/beepartners/,https://www.linkedin.com/company-beta/2999910/,https://www.facebook.com/BeePartners.vc,,Active,"Bee Partners invests at the earliest stages of venture creation, providing capital and mentorship to passionate Founders.",2008-04-01,day,,,,,,http://beepartners.vc,hello@beepartners.vc,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",37,58,,4,5,5,,,,"5,291",-0.1,-0.1,-1.1,"3,264","2,766.1",22.66%,173,11.84%,1.94,-41.94%,47.17%,-2.51%,"5,677,701","452,995",8.67%,20,,,14,,,,,,,
Visionnaire Ventures,https://www.crunchbase.com/organization/visionnaire-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Visionnaire Ventures is a global technology investment firm focused on visionary people and ideas that can become world-class, market-leading companies. Based in San Francisco, California, with unparalleled global access, the team seeks out and funds innovative businesses anywhere in the world that are leveraging technology to evolve and create new Internet and mobile experiences. With the ability to fund companies across all stages from seed to growth, Visionnaire Ventures is focused on key market segments where novel ideas have the ability to become sea changes for people everywhere. The Visionnaire Ventures team consists of seasoned entrepreneurs and executives who have founded and operated global internet, game and online media companies, and thus are able to support entrepreneurs companies as they build globally successful companies. The team is currently seeking and funding companies active in diverse technology market segments including Commerce, Advertising, Mobile, Big Data, IoT.",80,,https://www.linkedin.com/company/visionnaire-ventures,,,Active,Visionnaire Ventures is a global technology investment firm focused on visionary people and ideas that can become market leaders.,2013-01-01,year,,,,,,http://www.visionnaire.vc,info@visionnaire.vc,415-813-5506,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",43,57,,13,10,10,,,,"9,401",0.3,0.5,-0.1,661,437.77,47.28%,,,1,0%,100%,0%,"16,577,093","-2,661,410",-13.83%,12,,,5,,,,,,,
The Perkins Fund,https://www.crunchbase.com/organization/the-perkins-fund,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Founded in 2016 by industry veteran Sonja Perkins, the fund focuses on high technology companies that fill an unmet market need that can only be solved through a combination of technology, marketing savvy and hard work. The fund typically invests in less than 10% of a round and selectively considers board seats. While typically not a board member, the Perkins Fund provides incredible value in fund raising, market positioning and general business strategy. The Perkins Fund has invested in over 35 companies with entrepreneurs of high character and capability. While the Perkins Fund does not only invest in women, over 50% of the Perkins Fund founders are women compared to a venture capital industry average of less than 5%. The fund's focus is on long term, lasting relationships with entrepreneurs. Over 30% of the founders have been backed by founder Sonja Hoel Perkins in the past. The Perkins Fund invests in all stages, including seed, startup and late stage deals. Over 70% of the portfolio has raised venture capital.",2,https://www.twitter.com/theperkinsfund,,,,Active,The Perkins Fund is boutique venture capital fund that invests in people and companies that matter.,2016-01-15,day,,,,,,http://www.theperkinsfund.com,CONTACT@THEPERKINSFUND.COM,,,"Micro VC, Venture Capital","Early Stage Venture, Late Stage Venture, Seed",37,57,,3,7,7,,,,"10,072",0,0,-0.1,352,270.71,"1,991.75%",42,-89.84%,2.57,-63.24%,,,"17,789,558","-15,858,441",-47.13%,12,,,,,,,,,,
Joyance Partners,https://www.crunchbase.com/organization/joyance-partners,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Joyance Partners is a $20M venture capital partnership that invests in companies with the capacity to deliver, or contribute to the delivery of, Delightful Moments.",1,https://twitter.com/joyancepartners,https://www.linkedin.com/company/joyance-partners/,https://www.facebook.com/JoyancePartners/,,Active,"Joyance Partners	is a venture capital partnership that invests in companies that deliver ""Delightful Moments.""",2017-01-01,year,,,,,,https://www.joyancepartners.com/,nicole@joyancepartners.com,,,Venture Capital,"Early Stage Venture, Seed",49,56,,2,0,0,,,,"2,579",-1.1,-2.9,3,"4,743","3,529.02",39.82%,182,-0.78%,2.95,-0.15%,44.81%,8.14%,"3,849,360","-806,751",-17.33%,14,,,,,,,,,,
SignalFire,https://www.crunchbase.com/organization/signal-fire,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"SignalFire is a complete redesign of the modern venture firm based on six years of careful study, development, and iteration on how to best fuel today's entrepreneur. Their distributed network approach gives you access to some of the world's best entrepreneurs, product & engineering leaders in virtually every key discipline and industry, provided by a centralized team of world class investors and engineers trained at General Catalyst, Bessemer, KPCB, Google, and Yahoo. They have developed a first of its kind centralized infrastructure to help with recruiting, business development, customer acquisition as well as educational & community events. They invest in leaders with an uncommon passion and perspective for leveraging data and technology solutions to upend substantial markets.",37,https://twitter.com/signalfire,,,,Active,SignalFire is a venture capital firm that invests in seed stage companies and breakout companies.,2013-01-01,day,,,,,,http://www.signalfire.com/,press@signalfire.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",43,55,,26,2,2,,,,691,5.9,6.8,8.6,"15,153","8,509.14",172.87%,92,-47.74%,5.22,18.81%,33.65%,-15.42%,"1,464,559","-1,343,730",-47.85%,27,1,,63,,,,,,,
Nex Cubed,https://www.crunchbase.com/organization/nex-cubed,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Nex Cubed is a leader in innovation-driven value creation. Their global ecosystem empowers entrepreneurs to bring new technologies to market, helps rising companies scale, and provides paths to liquidity – the ‘power of three’. They provide access to hundreds of founders, mentors, investors, and corporate partners, helping entrepreneurs drive innovation, value, and growth. Over 50% of the startups in their portfolio are led by female and minority founders.",3,https://www.twitter.com/nexcubed,https://www.linkedin.com/company/nex-cubed,https://www.facebook.com/nex-cubed-1344208388964591,,Active,Nex Cubed is a frontier technology focused seed-stage investor and Accelerator.,2016-01-01,year,,,,,,http://nex3.com/,Maggey@nex3.com,,,"Accelerator, Entrepreneurship Program, Incubator","Early Stage Venture, Seed",54,55,,,,,Online,2019-07-03,16,913,1,9.5,9.6,"1,067","1,557.46",-47.32%,237,6.03%,2.17,25.56%,40.53%,-30.4%,"10,821,311","2,859,940",35.92%,33,,,,,,,,,,
Jackson Square Ventures,https://www.crunchbase.com/organization/jsv,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Jackson Square Ventures (JSV) is an all-partner venture capital firm focused on Series A financings for SaaS and marketplace startups from our offices in the heart of the innovation ecosystem in San Francisco at Jackson Square.  At JSV, all partners are former founders or tech executives and we use our operational experience to support entrepreneurs in building lasting businesses.  We have done this with Equallogic and Responsys, resulting in billion-dollar exits, and are now supporting Docusign, Strava, Upwork, and many other fast-growing startups. You can learn about our portfolio and our partners at jsv.com.  Follow us on Twitter @jsv_vc.",45,http://twitter.com/jsv_vc,http://www.linkedin.com/company/sigma-west,,,Active,Jackson Square Ventures is an early stage VC firm investing in SaaS and marketplace startups.,2011-01-01,year,,,,,,http://jsv.com,info@jsv.com,(415) 229-7100,,Venture Capital,"Early Stage Venture, Private Equity, Seed",30,55,,15,7,7,,,,"4,924",-0.1,-0.4,-0.9,790,"2,182.94",-66.05%,129,106.86%,4.74,-3.16%,38.41%,17.55%,"10,309,659","4,617,054",81.11%,5,18,,14,,,,,6629,USD,6629
TPG Biotech,https://www.crunchbase.com/organization/tpg-biotech,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"TPG Biotech is part of the growth equity and venture investment platform of TPG, the global private investment firm.  TPG Biotech targets investments in pharmaceutical discovery and development, medical technology, diagnostics, healthcare and pharmaceutical services, life sciences, as well as industrial applications of biotechnology.  TPG Biotech has access to the broader resources of TPG.",96,,,,,Active,TPG Biotech is a growth-stage equity and venture investment platform focused on the biotechnology industry.,,,,,,,,http://www.tpgbiotech.com,inquiries@tpg.com,,,"Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture, Private Equity",31,55,,17,13,13,,,,"9,682",-0.1,-0.1,-0.3,,,,,,,,,,,,,6,,,,,,,,,,
SK Ventures,https://www.crunchbase.com/organization/sk-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,A seed stage firm that focuses on investing in science-driven startups.,33,http://twitter.com/defrag,,,,Active,An early stage venture capital firm run by Paul Kedrosky and Eric Norlin.,2016-12-01,month,,,,,,http://skvcap.com,,,,Venture Capital,"Early Stage Venture, Seed",45,54,,1,12,12,,,,"4,682",-0.5,-0.8,4.1,"1,027","1,082.79",546.03%,42,-46.44%,3.43,134.07%,0%,-53.53%,"9,772,201","-16,783,982",-63.2%,15,,,,,,,,,,
Scrum Ventures,https://www.crunchbase.com/organization/scrum-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Scrum Ventures is an early-stage venture capital firm with a powerful network in Asia. From our base in the Silicon Valley, we seek to invest in entrepreneurs who are innovating in a variety of sectors. We are uniquely positioned to help portfolio companies looking to expand internationally accelerate their growth in Asia. Scrum Ventures typically invests between $100,000 to $1 million. Scrum Ventures recently launched Scrum Studios that include innovative corporations such as Panasonic, Nintendo, and Dentsu.",50,https://twitter.com/ScrumVentures,https://www.linkedin.com/company/3003556?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A3003556%2Cidx%3A2-1-2%2CtarId%3A1464148008858%2Ctas%3Ascrum%20ventures,https://www.facebook.com/scrumventures/,,Active,Scrum Ventures is an early stage venture firm with strong networks in Japan. We help startups and corporations innovate together.,2013-03-01,day,,,,,,http://www.scrum.vc,contact@scrum.vc,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",40,53,,1,6,6,,,,"5,747",0.5,0.6,1,"4,329","5,136.86",-28.44%,153,248.42%,2.16,20.38%,43.55%,-12.05%,"4,627,342","739,296",19.01%,16,,,9,,,,,,,
