Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
HBS Alumni Angels,https://www.crunchbase.com/organization/hbs-alumni-angels,"Allston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"The Harvard Business School Alumni Angels Association (HBSAA) is an educational and networking forum for Harvard Alumni and other participants who are interested in researching and investing in early stage companies on an individual basis. They are one of the largest Angel Networks in the world with: 12 chapters across 4 continents 1,000+ members 250+ companies funded $50 million invested Angel investments are made by individual members at the local chapter level. Companies apply for funding via a local chapter, members screen 10-50 companies and invite 4-6 companies for each pitch event. Companies that receive funding gain access to a vast network of HBS Alumni and mentors. Harvard is the number one school attended by startups that raised $100 million or more, according to TechCrunch. HBS is the number one business school for entrepreneurship with more than 1,300 entrepreneurs and nearly 1,200 companies that combined have raised in excess of $39 billion, according to Poets & Quants. HBS Alumni Angels has 7 Chapters in the US: 1. HBS Angels of Greater New York 2. HBS Angels of Northern California 3. HBS Alumni Angels of Chicago 4. HBS Alumni Angels of Southern California 5. HBS Alumni Angels of Washington DC 6. HBS Houston Alumni Angels 7. HBS Alumni Angels of South Florida and 5 Chapters outside of the US 1. HBS Alumni Angels of Brazil 2. HBS Alumni Angels of London 3. Harvard Angels France 4. HBS Alumni Angels India 5. HBS Alumni Angels China",6,http://twitter.com/HBSAlumniAngels,http://www.linkedin.com/company/harvard-business-school-angels-of-new-york,,,Active,HBS Alumni Angels started in 2007 as a special interest group of the HBS Alumni Association of Northern California.,2007-01-01,year,,,,,,http://www.hbsalumniangels.com,administrator@hbsalumniangels.co,,,Angel Group,Seed,24,25,,4,2,2,,,,"15,977",-0.2,-0.2,-0.3,"2,368","4,935.8",-30.92%,397,-83%,2.8,-86.3%,38.23%,14.16%,"6,652,340","4,201,267",171.41%,5,,,10,,,,,,,
Tamarisc Ventures,https://www.crunchbase.com/organization/tamarisc,"Cambridge, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Tamarisc is an early stage venture capital firm. We invest in real estate technology companies that improve how we live, work, and travel within the built environment.",3,,https://www.linkedin.com/company/tamarisc,,,Active,"We invest in early stage real estate technology companies that improve how we live, work, and travel within the built environment.",2014-05-01,day,,,,,,http://www.tamarisc.vc,info@tamarisc.com,,,"Micro VC, Venture Capital","Convertible Note, Early Stage Venture, Seed",17,24,,11,2,2,,,,"3,030",2.6,4.9,7.2,667,470.72,42.02%,32,,2.82,182.41%,0%,-100%,"12,898,719","-7,061,767",-35.38%,6,,,,,,,,,,
Causeway Media Partners,https://www.crunchbase.com/organization/causeway-media-partners,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Causeway Media Partners is an investment fund focused on sports media, sports technology, and related companies. Targeting growth equity and venture capital stage organizations, Causeway is committed to forging long-term partnerships and supporting management teams in their growth years. Causeway leverages its teams' decades of success to help structure, execute, and monetize its investments.",29,,,,,Active,"Causeway Media Partners is an investment fund focused on sports media, entertainment, and related companies.",2013-01-01,year,,,,,,http://www.causewaymp.com/,info@causewaymp.com,617.855.6333,,"Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture",15,24,,9,1,1,,,,"7,517",-0.1,-0.1,-0.7,561,849.97,118.84%,21,"1,861.3%",4.24,173.45%,46.04%,-26.43%,"12,704,076","-9,358,153",-42.42%,21,,,,,,,,,,
Project 11 Ventures,https://www.crunchbase.com/organization/project-11-ventures,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Project 11 seeks to lead a startup’s first “outside capital” round, ranging in sizes of less than $500k up to $1.5M. Post investment, the P11 partners actively collaborate with founders to accelerate growth in company value. Criteria for investment include founder domain knowledge, a demonstrated ability to lead and execute, robust team dynamics along with, of course, a business opportunity that allows rapid growth and scale.",38,https://twitter.com/p11,https://www.linkedin.com/company/1550903,https://www.facebook.com/pages/Project-11/121643331274738,,Active,Project 11 invests in early stage technology and software companies and works side by side with founders to help them build their business.,2014-01-01,year,,,,,,http://project11.com,bob@project11.com,,,Micro VC,Seed,21,24,,6,4,4,,,,"9,228",0,0,-0.8,149,843.64,-84.89%,151,"2,217.7%",3,91.35%,0%,-71.61%,"24,462,376","11,917,951",95.01%,22,,,,,,,,,,
Essex Investment Management,https://www.crunchbase.com/organization/essex-investment-management,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Essex Investment Management Company, LLC is an SEC* registered investment adviser that manages growth equity portfolios for institutional clients (including corporations, endowments, foundations, municipalities and public funds), high net worth clients, mutual funds (on a sub-advisory basis) and private partnerships. They are based in Boston, Massachusetts and also have an office in Evanston, Illinois.  Since our founding by Joe McNay in 1976, they have remained firmly committed to a consistent investment philosophy. Despite changing market conditions, they remain focused on adding value to our clients’ investment portfolios through growth stock investing, a strong commitment to compliance and client service. Our ultimate mission is to provide our clients with long-term investment returns consistently above their respective benchmarks along with service that surpasses their expectations.",,,https://www.linkedin.com/company/essex-investment-management,,,Active,Essex Investment Management is an SEC registered investment adviser that manages growth equity portfolios for institutional clients.,1976-01-01,year,,,,,For Profit,http://www.essexinvest.com/,info@essexinvest.com,(617)342-3200,,Venture Capital,,22,24,,,12,12,,,,"31,609",0.9,0.2,4.1,816,536.29,138.15%,42,-79.6%,1.42,-87.94%,78.82%,78.82%,"14,420,585","2,194,641",17.95%,7,,,,,,,,,,
Mitsubishi International Corporation (MIC),https://www.crunchbase.com/organization/mitsubishi-corporation-life-sciences-venture,"Andover, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"As a wholly owned subsidiary of Mitsubishi Corporation, Mitsubishi International Corporation (MIC) is a unique knowledge-based company. Established in 1954 and headquartered in New York City, MIC offers a broad range of services to add value and create international business opportunities. Our primary businesses are: International trade involving commodities, consumer and industrial products Complex project management Strategic finance and investment These core businesses are organized into groups and business departments that cover such industries as aerospace, building & construction, chemicals, energy, foods, information communications & technology, life sciences, logistics, machinery, metals, packaging, printing & graphic arts, and textiles. Other important MIC business services are marketing and distribution, sourcing and transfer of technology as well as product sourcing and supply chain management. Headquartered in Tokyo, Mitsubishi Corporation is one of the world's most diverse enterprises, with 804 subsidiaries and affiliates and a global network of 145 offices, 36 of which are in Japan. The company's extensive network and wide-ranging activities give it a decisive edge in gathering the timely, accurate market information vital to the success of its customers and partners. Mitsubishi Corporation is one of many independent Mitsubishi companies. Founded in the early 1870's, originally as a steamship company by Yataro Iwasaki, the Mitsubishi family of companies grew into a collection of companies engaged in most sectors of the Japanese economy. After World War II, the Mitsubishi holdings were broken up into over 40 independent companies, many of which still bear the Mitsubishi name and carry on its tradition of leadership and corporate principles.",,,,,,Active,"As a wholly owned subsidiary of Mitsubishi Corporation, Mitsubishi International Corporation (MIC) is a unique knowledge-based company.",1870-01-01,year,,,,,,https://www.mitsubishicorp.com/us/en/mic/,,,,Corporate Venture Capital,Early Stage Venture,23,24,,2,18,18,,,,"33,338",-0.3,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Tekla Capital Management,https://www.crunchbase.com/organization/tekla-capital-management,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Tekla Capital Management LLC is a registered investment adviser based in Boston, Massachusetts, and is currently the investment adviser for two closed-end equity funds, H&Q Healthcare Investors and H&Q Life Sciences Investors. The Funds invest in growth equities, both public and private, in the healthcare and life sciences industries.",59,,,,,Active,Tekla Capital Management is an investment adviser.,,,,,,,,http://teklacap.com,info@teklacap.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",20,23,,4,13,13,,,,"10,612",0.9,1,0,"7,653","5,974.28",171.67%,274,245.34%,2.85,-15.35%,3.98%,-47.39%,"3,141,961","-1,972,078",-38.56%,16,,,,,,,,,,
WindSail Capital Group,https://www.crunchbase.com/organization/windsail-capital,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,WindSail Capital Group is a leading provider of growth capital to companies advancing energy innovation and sustainability across a wide range of industries. WindSail's unique investment approach provides companies with flexible financing solutions that facilitate growth while minimizing dilution.,2,,,,,Active,WindSail is an investment firm that provides growth capital to early commercial companies advancing energy innovation and sustainability.,,,,,,,,http://windsailcapital.com,mrand@windsailcapital.com,,,Venture Capital,Debt,21,23,,4,4,4,,,,"10,744",-0.4,-0.5,1.7,"1,055",736.59,-29.2%,22,-94.12%,3.3,-4.01%,14.33%,-9.75%,"9,738,782","1,677,096",20.8%,15,,,,,,,,14288,USD,14288
Hub Angels Investment Group,https://www.crunchbase.com/organization/hub-angels-investment-group,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"The Hub Angels Investment Group is an angel group structured as a fund, with more than 100 members acriss its five funds.  Hub invests in technology-focused businesses primarily in the Boston area.  Through 2015, the Hub portfolio includes 38 investments in companies like Zipcar (IPO), CircleLending (acquired by Virgin Money), Intelligent Bio-Systems (acquired by Qiagen), Copiun (acquired by Good Technology), and Incentive Targeting (acquired by Google).  Between its funds and members, Hub has invested more than $25 million, with co-investors adding another $250 million. The Hub Angels Investment Group was founded in March 2000 and is headquartered in Boston, Massachusetts.",6,https://twitter.com/HubAngels,https://www.linkedin.com/company/hub-angels/,,,Active,Hub Angels Investment Group is an angel group structured as a fund that helps companies to be more successful.,2000-03-01,day,,,,,,http://www.hubangels.com,info@hubangels.com,,,Angel Group,"Early Stage Venture, Seed",22,23,,4,9,9,,,,"16,525",-0.4,-0.8,1.4,241,320.87,-28.31%,3,-90.27%,1,-60.12%,100%,100%,"24,952,303","7,122,161",39.94%,6,,,,,,,,,,
OneLiberty Ventures,https://www.crunchbase.com/organization/oneliberty-ventures,"Cambridge, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"As a leading venture capital and venture creation firm focused on #healthcare and #sustainability, Flagship Ventures realizes #entrepreneurial #innovation.",,https://www.twitter.com/flagshipventure,,,,Active,One Liberty Ventures is a closed private equity fund managed by Flagship Ventures.,,,,,,,,http://www.oneliberty.com,,,,"Private Equity Firm, Venture Capital",,14,23,,3,6,6,,,,"21,865",0.3,-0.1,0.3,,29.25,-100%,,,,,,,,,,5,,,,,,,,,,
