Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Mid-Atlantic Venture,https://www.crunchbase.com/organization/mid-atlantic-venture,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"The Mid-Atlantic Venture Association represents the full spectrum of private equity and venture capital firms with investment interests in the mid-Atlantic and beyond, entrepreneurs, and their strategic partners.",3,http://twitter.com/MAVACapCon,,http://www.facebook.com/pages/Mid-Atlantic-Venture-Association-MAVA/10150132038875341,,Active,The Mid-Atlantic Venture Association represents the full spectrum of private equity and venture capital firms.,1986-01-01,year,,,,,For Profit,http://www.mava.org/,mava@mava.org,(202) 847-0053,,Venture Capital,,3,4,,1,3,3,,,,"22,963",-0.2,1.1,0.6,650,922.51,-64.22%,400,30.92%,4.31,-13.75%,34.17%,10.09%,"12,347,959","6,157,042",99.45%,34,,,,,,,,63087,USD,63087
Oxantium Ventures,https://www.crunchbase.com/organization/oxantium-ventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,5,,,,,Active,Oxantium Ventures is a venture capital firm.,,,,,,,,http://www.oxantium.com,plan@oxantium.com,,,Venture Capital,Early Stage Venture,4,4,,3,3,3,,,,"23,202",0,1.4,1,,25.41,,,,,,,,,,,21,,,,,,,,,,
Novus Energy Partners,https://www.crunchbase.com/organization/novus-energy-partners,"Alexandria, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Novus Energy Partners is a transatlantic investment fund focused on emerging companies in the New Energy industry. The Principals are pioneers in the sector from the US and Europe who have formed, financed and led some of the industry's most successful organizations.",7,,,,,Active,Novus Energy Partners is a transatlantic investment fund focused on emerging companies in the New Energy industry.,2008-01-01,year,,,,,,http://novusenergypartners.com,,703 740 1200,,Venture Capital,"Early Stage Venture, Late Stage Venture",3,4,,1,3,3,,,,"27,985",0.6,0.1,-0.2,,21.57,,,,,,,,,,,4,,,,,,,,,,
Mogility Capital,https://www.crunchbase.com/organization/mogility-capital,"Chevy Chase, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Mogility is a multi-faceted venture firm bringing capital investment and operational business support to select Seed and Early-Stage companies, focusing on innovative technologies and solutions.",,,,,,Active,Mogility is a venture firm providing capital investment and operational business support to technology companies.,2011-01-01,year,,,,,,http://www.mogilitycapital.com,srusso@mogilitycapital.com,,,Venture Capital,"Early Stage Venture, Seed",4,4,,,,,,,,"35,274",0.4,-0.3,-1.2,,29.63,-100%,,,,,,,,,,10,,,,,,,,,,
Stanley Medical Research Institute,https://www.crunchbase.com/organization/stanley-medical-research-institute,"Chevy Chase, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"The Stanley Medical Research Institute (SMRI) is a nonprofit organization supporting research on the causes of, and treatments for, schizophrenia and bipolar disorder. Since it began in 1989, SMRI has supported more than $300 million in research in over 30 countries around the world. It is the largest nongovernmental source of funds for research on these diseases in the United States.",1,,,,,Active,"The Stanley Medical Research Institute (SMRI) is a nonprofit organization supporting research on the causes of, and treatments for,",1989-01-01,year,,,,,,http://www.stanleyresearch.org,info@stanleyresearch.org,240-482-3018,,Venture Capital,Late Stage Venture,3,4,,3,1,1,,,,"37,096",-0.6,-0.8,2.7,"1,173","1,386.64",40.64%,18,-97.84%,2.13,-82.09%,51.64%,2.06%,"10,490,447","2,772,804",35.93%,23,,,5,,,,,251781,USD,251781
Capital Trust Ventures,https://www.crunchbase.com/organization/capital-trust-ventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,5,,,,,Active,Capital Trust Ventures is a U.S.-based private equity firm that invests in later-stage information technology companies.,1985-01-01,year,,,,,,http://www.capitaltrustventures.com,info@capitaltrustventures.com,,,Private Equity Firm,Late Stage Venture,4,4,,3,2,2,,,,"43,804",2.2,-0.4,-0.2,,,,,,,,,,,,,4,,,,,,,,,,
Bellingham Angel Organization,https://www.crunchbase.com/organization/bellingham-angel-organization,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"The Bellingham Angels are a group of accredited investors dedicated to providing equity capital to early and mid-stage entrepreneurial companies. Our primary focusbham is on companies based in the Pacific Northwest, with emphasis on those companies located in the Whatcom, Skagit and Island Counties of Washington State.  Our members are independent business owners and senior corporate executives experienced in financing and developing emerging enterprises. Members have a range of business, industry, and investing experience, but share the desire to engage in the high-risk, high-return potential practice of ""angel investing."" We mentor and coach the entrepreneurs in whom we invest, sometimes serve on their boards, provide contacts and assist with team building, strategic planning and fundraising. We review and screen company business plans on a regular basis and select three to four companies to make a 15-minute presentation to our members during our scheduled bi-monthly member meetings.  The angels may collaborate on due diligence, but make individual investment decisions; we do not have a fund and do not necessarily invest as a group.",2,,,,,Closed,The Bellingham Angels are a group of accredited investors dedicated to providing equity capital to early and mid-stage entrepreneurial,2005-01-01,year,,,,none,,http://www.bellinghamangels.com,,,,Angel Group,"Early Stage Venture, Seed",4,4,,,1,1,,,,"55,287",1.7,0.5,-0.2,,,,,,,,,,,,,1,,,,,,,,,,
The Zitelman Group,https://www.crunchbase.com/organization/the-zitelman-group,"Rockville, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Active,The Zitelman Group provides capital for a company to grow.,1985-01-01,year,,,,,,http://www.tzg.com,rick@tzg.com,(301) 770-2077,,Venture Capital,"Early Stage Venture, Late Stage Venture",3,4,,1,,,,,,"56,191",-0.2,-0.3,-0.1,,71.37,,,,,,,,,,,5,,,,,,,,23919,USD,23919
Novel Bioventures,https://www.crunchbase.com/organization/novel-bioventures,"Gaithersburg, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Active,Novel Bioventures is a venture capital fund focused on early stage investments.,,,,,,,,http://www.noblebioventures.com,kcarter@noblelifesci.com,301.861.0009,,Venture Capital,Early Stage Venture,4,4,,1,3,3,,,,"57,696",-0.3,-0.1,-0.5,,,,,,,,,,,,,4,,,,,,,,,,
Washington Research Group,https://www.crunchbase.com/organization/washington-research-group,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,,,,,,,Active,Washington Research Group provides equity investors with insights and analysis on the impact of government policy on investment openings.,,,,,,,,,,,,Government Office,"Early Stage Venture, Late Stage Venture",3,4,,1,1,1,,,,"67,682",-0.4,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,,
Capital Investors,https://www.crunchbase.com/organization/capital-investors,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Capital Investors provides seed capital to technology-related businesses in the Greater Washington D.C. area. They are passionate about perpetuating the vitality of this region's high technology community by finding, cultivating, and supporting entrepreneurial companies. Their investment fund is unique in that Their partners include many of the region's leading technology entrepreneurs and financiers. In addition to providing early stage funding, Capital Investors offers access to key relationships acquired and cultivated through personal experiences in building their own successful companies",,,,,,Closed,Capital Investors provides seed capital to technology-related businesses in the Greater Washington D.C. area.,,,,,,none,,http://www.thecapitalinvestors.com,,,,Angel Group,,3,4,,1,1,1,,,,"85,315",0.2,0.6,0.5,,,,,,,,,,,,,1,,,,,,,,,,
Halcyon Incubator,https://www.crunchbase.com/organization/halcyon-incubator,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"The Halcyon Incubator is committed to solving 21st century challenges by helping social entrepreneurs with audacious ideas incubate and accelerate social ventures with the capacity for measurable social change. The Halcyon Incubator is an 18-month, 3-phase fellowship that offers extensive benefits such as 5 months of rent-free housing, 12 months of rent-free workspace, a stipend during the residency phase, one-on-one mentoring and leadership coaching, and more than 1,000 hours of advice from our legal, business, PR/marketing, and accounting partners.",5,https://twitter.com/HalcyonIncubate,https://www.linkedin.com/company/halcyon-incubator?trk=biz-companies-cym,https://www.facebook.com/HalcyonIncubator/info?tab=overview,,Active,The Halcyon Incubator is committed to solving 21st century challenges,2014-01-01,year,,,,,,http://halcyonincubator.org/,info@aboutsage.com,202-796-4240,,Incubator,,3,3,,,,,,,,"3,829",2.1,-0.1,8.2,,246.97,-100%,,,,,,,,,,30,,,,,,,,,,
Arlington Capital Partners,https://www.crunchbase.com/organization/arlington-capital-partners,"Chevy Chase, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Arlington Capital Partners is a Washington, D.C.-based private equity firm, whose investment funds represent over $1.5 billion of committed capital, focused on middle market investment opportunities in growth industries including: healthcare services, aerospace/defense, government services, and outsourced business services and software. The firm’s professionals and network have a unique combination of operating and private equity experience that enables Arlington to be a value-added investor. Arlington invests in companies in partnership with high quality management teams that are motivated to establish and/or advance their company’s position as leading competitors in their field.",77,,https://www.linkedin.com/company/arlington-capital-partners-llp/,,,Active,Arlington Capital Partners is a middle market private equity firm.,1999-01-01,year,,,,,,http://arlingtoncap.com/,requestinfo@arlingtoncap.com,202.337.7500,,Private Equity Firm,,3,3,,2,1,1,,,,"6,082",-0.3,-0.3,0.6,"8,678","3,949.86",45%,44,-44.22%,3.96,-11.02%,25.66%,-25.61%,"2,405,304","-527,480",-17.99%,18,,,8,,,,,406934,USD,406934
NaviMed Capital,https://www.crunchbase.com/organization/navimed-capital,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"NaviMed Capital is a healthcare focused growth equity firm based in Washington, DC.  The founders of NaviMed have nearly 50 years of combined investing and operating experience in the healthcare industry and have funded more than 25 innovative companies. The firm focuses on investments in companies having at least $10M of existing annualized revenue.",10,http://twitter.com/NaviMed,http://www.linkedin.com/company/navimed-capital,,,Active,"NaviMed Capital is a healthcare IT and healthcare services focused growth equity firm based in Washington, DC.",2012-01-01,year,,,,,,http://navimed.com,info@navimed.com,(202) 817-2850,,Venture Capital,,1,3,,,1,1,,,,"8,702",0.8,1.1,0.7,754,818.31,134.81%,,,1,-65.68%,100%,100%,"15,974,133","-1,642,727",-9.32%,14,,,9,,,,,,,
U.S. Department of Homeland Security,https://www.crunchbase.com/organization/u-s-department-of-homeland-security,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"U.S. Deparment of Homeland Security is a Cabinet department of the United States federal government which is focused on homeland security to ensure a homeland that is safe, secure, and resilient against terrorism and other hazards. U.S. Department of Homeland Security combines 22 different federal departments and agencies into a unified, integrated cabinet agency. Their mission to secure the nation requires the dedication of more than 225,000 employees in jobs that range from aviation and border security to emergency response from cyber security analyst to chemical facility inspector. The foundation of national homeland security strategy designed to achieve homeland security relies on the three key concepts of security; resilience; and customs and exchange. In turn, these key concepts drive broad areas of activity that the Quadrennial Homeland Security Review (QHSR) process defines as homeland security missions. Their main areas of responsibility are Guarding against Terrorism; Securing their Borders; Enforcing their Immigration Laws; Improving their Readiness for; Response to and Recovery from Disasters; and Maturing and Unifying the Department. U.S. Deparment of Homeland Security was established in 2002.",618,https://twitter.com/DHSgov,https://www.linkedin.com/company/us-department-of-homeland-security,https://www.facebook.com/homelandsecurity,,Active,"U.S. Department of Homeland Security is a Cabinet department of the United States federal government, which is focused on homeland security.",2003-01-01,year,,,,,Non-profit,http://www.dhs.gov,,(202) 282-8000,,Government Office,,2,3,,2,,,,,,"9,001",-0.5,-1.4,0.8,"14,329,798","15,100,720.73",-6.1%,889,20.11%,6.93,-3.67%,33.2%,1.28%,"3,012",492,19.52%,105,,,62,4,34,Testing,Scientific and technological services,1059650,USD,1059650
The Global Good Fund,https://www.crunchbase.com/organization/the-global-good-fund,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"The Global Good Fund accelerates the development of high potential young leaders tackling the world’s greatest social issues.  They invest in both human and financial capital in promising young leaders through our fellowship program. Fellows are paired with seasoned executives who serve as coaches, which is central to our leadership philosophy.  They also provide leadership assessment resources, a network of peer leaders, content expertise, and targeted funding to our fellows.",4,https://twitter.com/globalgoodfund,https://www.linkedin.com/company/global-good-fund,https://www.facebook.com/TheGlobalGoodFund,,Active,Accelerating the leadership development of high potential young social entrepreneurs tackling the world’s greatest issues.,2012-01-01,year,,,,,Non-profit,http://www.globalgoodfund.org/,info@globalgoodfund.org,,,Accelerator,,3,3,,,,,,2019-10-14,,"10,364",-0.2,4.6,4.9,"6,647","7,063.41",-56.39%,206,47.2%,3.06,64.44%,48.55%,-3.91%,"3,050,824","1,098,103",56.23%,5,,,17,,,,,,,
