Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Morgan Creek Capital Management,https://www.crunchbase.com/organization/morgan-creek-capital-management,"Chapel Hill, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,"Morgan Creek Capital Management, LLC is a SEC-registered investment adviser providing investment management services to institutions and wealthy families. We provide a customized investment solution to clients in need of a targeted investment program, as well as discretionary strategies to assist clients in building investment programs based on the University Endowment Model. We provide Asset Allocation, Manager Selection, and Portfolio Construction. Morgan Creek was founded in July 2004 by Mark W. Yusko, former Chief Investment Officer of The University of North Carolina at Chapel Hill (""UNC"") Endowment. The core of the Morgan Creek investment team has worked together in a fiduciary capacity for many years managing one of the most complex endowment management programs in the country. Mr. Yusko and Managing Director Mike Hennessy were responsible for building the Investment Office and subsequent Management Company operations for the UNC Endowment, and they worked closely with the Investment Fund Board to develop investment policy, set goals and objectives, establish a strategic framework, select investment managers and manage portfolio risk.",50,,https://www.linkedin.com/company/morgan-creek-capital-management,,,Active,Morgan Creek Capital Management is an investment adviser providing investment management services to institutions and wealthy families.,2004-01-01,year,,,,,,http://www.morgancreekcap.com,recruiting@morgancreekcap.com,212.692.8660,,Venture Capital,"Early Stage Venture, Late Stage Venture",10,13,,3,,,,,,"7,290",-0.2,-0.4,-1.3,"5,060","8,066.25",-45.53%,32,-36.65%,1.64,-25.08%,45.46%,26.33%,"4,642,533","1,942,331",71.93%,26,,,11,,,,,2398,USD,2398
Stanley Ventures,https://www.crunchbase.com/organization/stanley-ventures,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"Stanley Ventures is the corporate venture arm of Stanley Black & Decker. Investing in early stage, innovative startups that are strategically relevant to SB&D.",3,https://twitter.com/sbdventures,,,,Active,"Stanley Ventures invest in early stage, innovative startups that are strategically relevant to SB&D.",2016-01-01,day,,,,,,https://www.stanleyventures.com,,,,"Corporate Venture Capital, Venture Capital","Early Stage Venture, Seed",11,13,,4,1,1,,,,"8,921",0,0.1,-0.5,848,"1,314.47",-76.8%,12,-94.18%,5.36,-55.01%,55.99%,33.46%,"9,873,478","6,926,023",234.98%,20,6,,,,,,,,,
Armory Square Ventures,https://www.crunchbase.com/organization/armorysquare-ventures,"Syracuse, New York, United States",,,"Great Lakes, East Coast, Northeastern US",,"Armory Square Ventures is a venture fund based in Upstate New York and NYC.  They often provide the first round of institutional capital for companies targeting the largest industries across New York State. They are actively involved in all aspects of company growth from recruiting senior talent, customers, and co-investors to providing general support.",8,https://twitter.com/armorysv,https://www.linkedin.com/company/armory-square-ventures,,,Active,"Armory Square Ventures is an early stage venture fund focused on B2B software, mobile, and technology-enable services.",2014-01-01,year,,,,,,http://www.armorysv.com,info@armorysv.com,,,Venture Capital,"Early Stage Venture, Seed",8,13,,2,2,2,,,,"9,883",0.2,0.9,0.7,838,716.16,379.91%,49,136.62%,1.76,-41.38%,24.14%,24.14%,"12,950,849","-9,643,286",-42.68%,13,,,,,,,,,,
Ride Ventures,https://www.crunchbase.com/organization/ride-ventures,"Mount Kisco, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,1,,https://www.linkedin.com/company/ride-ventures/,,,Active,Ride Ventures,,,,,,,,,,,,Angel Group,,11,13,,,1,1,,,,"12,150",-0.1,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,
Bull City Venture Partners,https://www.crunchbase.com/organization/bull-city-venture-partners,"Raleigh, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,"Bull City Venture Partners partner with entrepreneurs and focus on investing in software, health IT, mobile, internet, e-commerce and digital media companies. While they say they are early stage focused, they have always been known for selectively investing in seed and growth stage companies as well. That stems from their interest in investing in the best entrepreneurs they can find. They are headquartered in Raleigh, North Carolina. ﻿",26,http://twitter.com/bcvp,http://www.linkedin.com/company/bull-city-venture-partners,http://www.facebook.com/bullcityventurepartners,,Active,Bull City Venture Partners is a venture capital firm.,2012-01-01,year,,,,,,http://www.bcvp.com,jason@bcvp.com,,,Venture Capital,Early Stage Venture,11,13,,3,3,3,,,,"12,167",0.3,0,2.5,"1,102",805.36,4.54%,88,359.33%,2.82,49.59%,56.26%,15.07%,"9,922,467","-1,484,159",-13.01%,14,,,,,,,,,,
TACK Ventures,https://www.crunchbase.com/organization/tack-ventures,"Brooklyn, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,,,,,,,Active,TACK Ventures,2015-01-01,year,,,,,,http://www.tackvc.com,hello@tackvc.com,,,Venture Capital,"Early Stage Venture, Seed",11,13,,,,,,,,"12,728",0,0,0.8,530,269.93,,4,,1.41,,59.1%,,"16,967,921",,,6,,,,,,,,,,
Triangle Capital Corporation,https://www.crunchbase.com/organization/triangle-capital-corporation,"Raleigh, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,"Triangle Capital Corporation (Public, NASDAQ:TCAP) is a US-based specialty finance company. Triangle Capital Corporation (Triangle) is a specialty finance company that provides customized financing solutions to lower middle market companies located throughout the United States, with annual revenues between $10 and $100 million. Triangle generates income from its debt investments and capital appreciation from its equity related investments.  The Company partners with business owners, management teams and financial sponsors to provide financing solutions to fund corporate events. Triangle invests primarily in senior and subordinated debt securities secured by first and second-lien security interests in portfolio company assets, coupled with equity interests. The Company wholly owns Triangle Mezzanine Fund LLLP (the Fund) and Triangle Mezzanine LLC (TML), the general partner of the Fund. The Company's investments generally range from $5 to $15 million per portfolio company.",19,,http://www.linkedin.com/company/triangle-capital-corporation,,,Active,"Triangle Capital Corporation (Public, NASDAQ:TCAP) is a US-based specialty finance company.",2009-01-01,year,2011-01-07,day,,,,http://www.tcap.com,tmoses@tcap.com,(919) 719-4770,,Venture Capital,"Debt, Early Stage Venture",13,13,,9,7,7,,,,"14,979",-0.1,1,-0.1,418,219.71,186.73%,,,1,0%,28.28%,-71.72%,"23,461,323","-5,735,066",-19.64%,6,,,8,,,,,8136605,USD,8136605
Triangle Angel Partners,https://www.crunchbase.com/organization/triangle-angel-partners,"Chapel Hill, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,"Triangle Angel Partners invests time, analysis, and money into early life cycle companies in the high-tech and life sciences industries. It invests in early-stage companies in and around North Carolina’s Research Triangle Park. Its members provide counseling, mentoring and access to an extensive network of potential investors, customers, strategic partners and management talent. Triangle Angel Partners is a U.S.-based company that was founded in 2012 by Craig Stone.",9,,,,,Active,"Triangle Angel Partners invests time, analysis, and money into early life cycle companies in the high-tech and life sciences industries.",2012-02-03,day,,,,,,http://www.triangleangelpartners.com,info@triangleangelpartners.com,(919) 904-4565,,Angel Group,Early Stage Venture,11,13,,1,2,2,,,,"19,840",-0.1,1.7,1.9,"5,454","1,778.61","2,981.75%",,,1,-83.33%,28.31%,28.31%,"6,457,231","-13,084,107",-66.96%,4,,,,,,,,,,
Winfield Capital Corp,https://www.crunchbase.com/organization/winfield-capital-corp,"White Plains, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Winfield Capital Corp., a Small Business Investment Company (SBIC) founded in 1972, provides venture capital as well as management expertise to small and medium sized businesses nationwide. Using our own capital as well as leveraged financing from the Small Business Administration (SBA), we are able to commit substantial capital resources to companies that have talented management and demonstrate the ability to succeed.",,,,,,Active,Small-time companies on the grow used to look for a windfall in Winfield Capital.,1972-01-01,year,,,,,,http://www.winfieldcap.com/,aditommaso@winfieldcap.com,973-428-2800,,Venture Capital,,12,13,,4,6,6,,,,"26,437",-0.1,1.4,5.5,,47.9,,,,,,,,,,,16,,,,,,,,,,
eLab Accelerator,https://www.crunchbase.com/organization/elab-accelerator,"Ithaca, New York, United States",,,"East Coast, Northeastern US",,"eLab is dedicated to accelerating top Cornell University startups. Established in 2008 by Student Agencies Foundation, a non-profit organization, in collaboration with Entrepreneurship@Cornell, eLab has worked with hundreds of students in turning concepts into real businesses which include notable exits.",,http://twitter.com/CornellELAB,,http://www.facebook.com/CornellELAB,,Active,eLab is dedicated to accelerating top Cornell University startups.,2008-01-01,year,,,,,,http://www.elabstartup.com,jeremiah.cotman@cornell.edu,,,Accelerator,,12,13,,2,1,1,,,,"36,151",-0.1,-0.1,-0.5,"2,239","2,026.41",60.27%,94,"4,649.1%",2.07,87.13%,41.2%,-48.29%,"7,249,876","-3,642,538",-33.44%,22,,,,,,,,,,
Portview Communications Partners,https://www.crunchbase.com/organization/portview-communications-partners,"Armonk, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Portview is a specialized international venture capital fund investing in next - generation communications and related technologies, systems and applications. Portview backs companies in Israel and the US with the potential for global leadership in their fields.",,,,,,Active,"Portview is a specialized international venture capital fund investing in next - generation communications and related technologies,",,,,,,,,http://www.portviewcommunications.com,,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",7,13,,,4,4,,,,"61,911",-0.5,1.7,1.5,,,,,,,,,,,,,15,,,,,,,,,,
Atlanta Ventures,https://www.crunchbase.com/organization/atlanta-ventures,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,We exist for one purpose: to serve entrepreneurs. • We support entrepreneurs by creating intentional and supportive community. • We educate entrepreneurs with content and tools. • We invest in entrepreneurs with capital to elevate them to the next level. Serving entrepreneurs to achieve their dreams is our purpose.    ,12,https://twitter.com/AtlantaVentures,http://www.linkedin.com/company/atlanta-ventures,https://www.facebook.com/atlantaventures,,Active,"We empower SaaS entrepreneurs to achieve their potential through community, content, and capital.",,,,,,,,http://www.atlantaventures.com/,marketing@atlantaventures.com,,,Accelerator,Seed,10,12,,4,1,1,,,,"9,162",-0.2,-0.7,-0.2,"5,802","3,965.67",6.73%,164,264.55%,2.76,90.42%,14.09%,-39.33%,"3,690,263","-1,243,906",-25.21%,29,,,10,,,,,,,
Johnson Venture Partners,https://www.crunchbase.com/organization/johnson-magrath-and-partners,"Thomasville, Georgia, United States",,,"East Coast, Southern US",,"Johnson Venture Partners (JVP) is an evergreen venture capital fund investing in high-growth startups in the Southeast. JVP was founded in 2006 and has offices in Atlanta and Thomasville, GA.",,,https://www.linkedin.com/in/mattjohnsonlinkedin,,,Active,Johnson Venture Partners (JVP) is an evergreen venture capital fund investing in high-growth startups in the Southeast.,2006-01-01,year,,,,,,http://www.jvpfund.com,info@jvpfund.com,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",12,12,,,,,,,,"11,771",-0.2,2.2,2,149,54.01,-14.61%,471,,2,100%,0%,-100%,"26,279,543","-1,198,902",-4.36%,17,,,,,,,,,,
QuarterMoore,https://www.crunchbase.com/organization/quartermoore,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,QuarterMoore invests in select companies with exceptional management teams in growing industries.  We seek to partner with innovative entrepreneurs and management teams to help develop industry-leading companies that are early movers who can scale rapidly. ,110,https://www.twitter.com/quartermoore,https://www.linkedin.com/company/quartermoore-capital-llc,,,Active,Our mission is to build and invest in companies that have the ability to transform industries while contributing to social innovation.,2006-01-01,year,,,,,,http://quartermoore.com/,info@quartermoore.com,,,Family Investment Office,,8,12,,1,1,1,,,,"14,230",0.2,0,-0.2,"3,671","1,703.98",-40.01%,0,-95.65%,2.2,-34.77%,25.49%,-9.29%,"6,083,081","2,687,239",79.13%,15,,,,,,,,,,
