Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Seneca Ventures,https://www.crunchbase.com/organization/seneca-ventures,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Seneca Ventures is a commercial real estate entity dedicated to acquisitions, development, structuring, and property management of commercial properties with an emphasis on hospitality. We conduct location specific acquisition searches utilizing our various proprietary deal origination platforms. Our firm primarily serves strategic investors to strengthen their current portfolio through our platform of acquisitions and dispositions, development, syndication and joint venture partnerships, management, investor relations and advisory.",,,,,,Active,"Seneca Ventures is a commercial real estate entity dedicated to acquisitions, development, structuring.",,,,,,,,http://www.seneca-ventures.com,pr@seneca-ventures.com,,,Venture Capital,,1,1,,,,,,,,"47,749",1.8,0.2,4.3,,,,,,,,,,,,,8,,,,,,,,,,
Chasing Unicorns,https://www.crunchbase.com/organization/chasingunicorns,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,https://www.linkedin.com/in/ngcarl,,,Active,"Chasing Unicorns is the investment arm of Stripes39, a Seattle based startup studio.",,,,,,,,http://www.chasingunicorns.com/,,,,Venture Capital,,1,1,,,1,1,,,,"52,111",0.3,-0.2,-0.2,,32.04,-100%,,,,,,,,,,9,,,,,,,,,,
Coremix Capital,https://www.crunchbase.com/organization/coremix-capital,"Vancouver, Washington, United States",,,"West Coast, Western US",,,,,,,,Active,Coremix Capital is an investment company that helps create a better business value.,2013-01-01,year,,,,,,http://coremixcapital.com,l.liao@coremixcapital.com,360-859-4030,,Private Equity Firm,,1,1,,,1,1,,,,"55,564",1.8,1.6,1.2,,39.54,-100%,,,,,,,,,,23,,,11,,,,,,,
Labs8,https://www.crunchbase.com/organization/labs8,"Kirkland, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Labs8 is an interactive agency that specializes in strategy and product development, and a private incubator. We are made up of seasoned entrepreneurs, technologists and business people. Our core belief is that it is possible to build businesses that are profitable, transformative and brings value to people and the world by leveraging technology. Rapid prototyping and iterative validation is how we approach every idea; we apply this unique approach to our clients’ projects as well as our internally incubated ideas. We invest in early stage startups and we train aspiring entrepreneurs domestically and internationally via seminars, workshops and through one on one mentorship while working on our internally generated ideas.",,https://www.twitter.com/maikusan,http://www.linkedin.com/company/labs8,http://www.facebook.com/Labs8LLC,,Active,Labs8 is an operation focused interactive agency and a private incubator.,,,,,,,,http://www.labs8.com,info@labs8.com,1-800-NONUMBER,,Incubator,,1,1,,,1,1,,,,"59,588",-0.1,-0.2,0.5,69,109.18,-84.66%,,,1,-41.57%,100%,35.58%,"32,490,717","15,475,817",90.95%,26,,,13,,,,,,,
Aspen MedTech,https://www.crunchbase.com/organization/aspen-medtech-ventures-iii,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Aspen Medtech, a Bellevue, WA-based medical device incubator.",1,,,,,Closed,Medical device incubator,2007-01-01,year,,,,none,,,,,,Venture Capital,Early Stage Venture,1,1,,1,1,1,,,,"61,062",0,0.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,
NVNTD,https://www.crunchbase.com/organization/nvntd,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,https://twitter.com/nvntd,,,,Closed,At NVNTD we launch remarkable ideas,2011-10-11,day,,,,none,,https://www.nvntd.com,,,,"Micro VC, Venture Capital",,1,1,,,1,1,,,,"61,421",-0.5,0.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Northwest Capital Consulting,https://www.crunchbase.com/organization/northwest-capital-consulting,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,Northwest Capital Consulting is a company that specializes in providing alternative financing to growing business.,,,,,,,,http://northwestcap.com,jdelverne@northwestcap.com,419.885.0600,,Venture Capital,,1,1,,,,,,,,"62,717",3.7,1.4,1,,88.39,,,,,,,,,,,5,,,,,,,,,,
Inland TechStart Fund,https://www.crunchbase.com/organization/inland-techstart-fund,"Spokane, Washington, United States",,,"West Coast, Western US",,"Inland TechStart Fund (ITF) invests seed capital in early stage companies and entrepreneurs with great ideas. They are focused on providing rewarding returns for their investors, while building great companies with the next generation of entrepreneurs, and having fun doing it. They invest in technology based companies only.",,http://twitter.com/InlandTechStart,,,,Active,Inland TechStart Fund (ITF) invests seed capital in early stage companies and entrepreneurs with great ideas.,2009-01-01,year,,,,,,http://inlandtechstartfund.com,,(561) 322.9660,,Venture Capital,,1,1,,,,,,,,"64,832",-0.1,0,2.1,,,,,,,,,,,,,3,,,,,,,,,,
CET Capital Partners,https://www.crunchbase.com/organization/cet-capital-partners,"Mercer Island, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,CET Capital Partners is a financial advisory firm that provides consulting for mergers and acquisition to companies.,,,,,,,,,,,,Private Equity Firm,Seed,1,1,,,,,,,,"65,649",0.5,3.5,0.6,,,,,,,,,,,,,,,,,,,,,,,
Pacific Wireless Ventures,https://www.crunchbase.com/organization/pacific-wireless-ventures,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,"Pacific Wireless Ventures invests in wireless technology companies that have innovative, radical technology in the mobile industry.",,,,,,,,http://pacificwirelessventures.com,,,,"Micro VC, Venture Capital",,1,1,,1,,,,,,"68,603",0.5,-0.5,-0.6,,,,,,,,,,,,,5,,,,,,,,,,
Northern Stream Capital,https://www.crunchbase.com/organization/northern-stream-capital,"Medina, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,Northern Stream Capital is an investment management firm.,,,,,,,,,,,,Venture Capital,Venture,1,1,,1,,,,,,"70,914",-0.4,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Atoc Holdings,https://www.crunchbase.com/organization/atoc-holdings,"Lynnwood, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,Atoc Holdings,,,,,,,,,,,,Venture Capital,Late Stage Venture,1,1,,,,,,,,"72,275",-0.2,-0.3,0,,,,,,,,,,,,,,,,,,,,,,,
Angels with Attitude,https://www.crunchbase.com/organization/angels-with-attitude,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Angels With Attitude has a committed pool of capital that they call an ""active angel fund."" They invest in geographic areas where they have members. That includes primarily the West Coast from Vancouver, BC, to San Diego and the East Coast from Boston to Washington, DC. Angels with Attitude invests in clean and renewable energy and conservation, environmental technology, clean and sustainable transportation, healthy and organic foods and natural products, and education -- all things that contribute to sustainability.",,,,,,Active,investment company,,,,,,,,http://www.angelswithattitude.net,,,,Angel Group,Seed,1,1,,,1,1,,,,"72,615",-0.5,-0.6,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Jounce NN,https://www.crunchbase.com/organization/jounce-nn,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,Syndicate,2018-02-01,month,,,,,,,,,,"Angel Group, Syndicate","Early Stage Venture, Seed",1,1,,,,,,,,"79,153",0.3,1.7,-1,,,,,,,,,,,,,,,,,,,,,,,
Spokane Angel Alliance,https://www.crunchbase.com/organization/spokane-angel-alliance,"Spokane, Washington, United States",,,"West Coast, Western US",,,,,,,,Active,Spokane Angel Alliance is a company that provides non profit investment services.,,,,,,,,,,,,Angel Group,,1,1,,,,,,,,"79,375",-0.4,-0.6,0,,,,,,,,,,,,,,,,,,,,,,,
RPR Venture,https://www.crunchbase.com/organization/rpr-venture,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,RPR Venture,,,,,,,,,,,,Venture Capital,Venture,1,1,,,,,,,,"81,824",0.3,0,-0.7,,,,,,,,,,,,,,,,,,,,,,,
Cumorah Capital,https://www.crunchbase.com/organization/cumorah-capital,"Bainbridge Island, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,Cumorah Capital invests in small high tech companies that  require capital for early development. They focus on technologies  that can have meaningful impact in major markets. Their dedicated  professionals are available to assist their portfolio companies  reach their business goals.,,,,,,Active,Cumorah Capital invests in small high tech companies that require capital for early development.,,,,,,,,http://www.cumorahcapital.com,info@cumorahcapital.com,,,"Micro VC, Venture Capital",,1,1,,,,,,,,"89,780",-0.1,-0.6,-0.2,,,,,,,,,,,,,6,,,,,,,,,,
"Zinah Ventures, LLC",https://www.crunchbase.com/organization/zinah-ventures-llc,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Closed,Zinah Ventures,2009-09-21,day,,,2011-01-03,day,For Profit,,,,,Venture Capital,Venture,1,1,,,,,,,,"90,991",-0.3,1.2,0,,,,,,,,,,,,,,,,,,,,,,,
CoMotion Venture Capital,https://www.crunchbase.com/organization/comotion-venture-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"CoMotion Venture Capital is out of business. It is a venture capital firm specializing in start up, expansion capital, and early stage investments. The firm typically invests in technology companies. It seeks to invest in the Northwest region of United States. The firm invests between $2 million and $3 million. It prefers to take a board seat in its portfolio companies. CoMotion Venture Capital was founded in 2000 and is based in Seattle, Washington.",,,,,,Active,"CoMotion Venture Capital is out of business. It is a venture capital firm specializing in start up, expansion capital, and early stage",2000-01-01,year,,,,,,,,,,Venture Capital,,1,1,,,1,1,,,,"92,789",-0.3,-0.3,0,,,,,,,,,,,,,,,,,,,,,,,
Brightahead Ventures,https://www.crunchbase.com/organization/brightahead-ventures,"Redmond, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Brightahead Ventures is a learn of, what you might call, highly skilled professionals. Their passion is in computer science and they have many years of experience in the IT industry. For instance, the founder and CEO of Bright Ventures started programming at the age of 10, has 5 patents in advanced algorithms and worked at Microsoft for several years. He is also a member of Mensa.  Although they operate internationally, they are located in WA/USA which is also a home of Microsoft. Boeing. Nintendo. Starbucks. Costco. Amazon. Expedia and others.",,,,,,Active,Brightahead Ventures is a designer and developer of professional software.,,,,,,,,http://www.bright-ventures.com,media@bright-ventures.com,,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"93,660",-0.2,-0.1,-0.5,,17.03,,,,,,,,,,,2,,,,,,,,,,
Media Funding Group,https://www.crunchbase.com/organization/media-funding-group,"Washougal, Washington, United States",,,"West Coast, Western US",,"Media Funding Group is the venture capital division of  a full service direct response agency in operation since 2005. We utilize the assets and resources of our agency to invest advertising placements in emerging products and services to provide funding for your advertising campaigns. In addition to providing advertising venture capital we also have a wide array of alternative financing programs that can provide additional resources to companies with advertising needs from $25,000  to $5 million or more. As a full service placement agency MEDIA FUNDING GROUP offers all major forms of media placements to meet your advertising objectives in addition to the expertise and a complete suite of media planning tools, response analytics and campaign development services to create an industry leading advertising campaign.",1,,,,,Active,Venture capital division of a full service direct response agency in operation since 2005,,,,,,,,http://www.mediafundinggroup.com/,info@mediafundinggroup.com,360-835-1270,,"Micro VC, Venture Capital",,1,1,,1,,,,,,"95,835",0.8,0,-0.3,,128.41,,,,,,,,,,,12,,,,,,,,,,
Sirti Technology Growth Fund,https://www.crunchbase.com/organization/sirti-technology-growth-fund,"Spokane, Washington, United States",,,"West Coast, Western US",,"Sirti is a Washington State economic development agency that accelerates the development and growth of innovative technology companies in the Inland Northwest â€” especially in Eastern Washington. Through a collaboration of business, higher education and government, Sirti fosters an environment where entrepreneurs and small start-up companies can flourish and high-growth companies can focus on their efficient growth. Sirtiâ€™s roots are in the transformative thinking that changed the regionâ€™s business climate from one that was natural resource driven to one that is now technology-based. Today our regionâ€™s community leaders and stakeholders enthusiastically embrace and promote this evolution in regional economic goals and achievements. This spirit of cooperation between government and civic organizations, colleges and universities, and leading technology-based businesses results in a creative business environment where Sirti clients learn from experts, contribute innovative ideas, and with hard work, inspired coaching and collective support, grow and prosper.",,,,,,Active,Sirti is a Washington State economic development agency that accelerates the development and growth of innovative technology companies in,1980-01-01,year,,,,,,http://www.sirti.org,,,,Government Office,,1,1,,1,,,,,,"106,241",-0.1,0.4,0,,,,,,,,,,,,,,,,,,,,,,,
Wolf Bay Holdings,https://www.crunchbase.com/organization/wolf-bay-holdings,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Little is known about Wolf Bay Holdings, with no known online presence and only one round to their name.",,,,,,Active,"Little is known about Wolf Bay Holdings, with no known online presence and only one round to their name.",,,,,,,,,,,,Venture Capital,Early Stage Venture,1,1,,,1,1,,,,"106,712",-0.1,0,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Spangler Group,https://www.crunchbase.com/organization/spangler-group,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"At The Spangler Group, Mark Spangler has lead a multi-client investment office with a vision of ""creating wealth"" that has produced a consistent cycle of substantial growth for our members over the firm's twenty-six year history. He directs the company's private investment partnerships' long-term investment strategies, while creating and supporting unique partnerships with the business community and entrepreneurs whose visionary ideas are driving innovations in the marketplace. Nurturing an investment environment of excellence, ethics and innovation, The Spangler Group is driving outstanding investment performance for our family of investors in: fixed income ,private and marketable equities,hedge funds,real estate,commodities, including oil and gas, and timber.",4,,,,,Closed,"At The Spangler Group, Mark Spangler has lead a multi-client investment office with a vision of creating wealth that has produced a",,,,,,none,,http://www.spanglerventures.net,info@spanglergroup.net,,,"Micro VC, Venture Capital",Late Stage Venture,1,1,,,1,1,,,,"110,341",-0.1,-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,
