Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Agave Capital,https://www.crunchbase.com/organization/agave-capital,"Cedar Park, Texas, United States",,,Southern US,,,,,,,,Active,Agave Capital is an angel financed venture capital firm.,1999-01-01,year,,,,,,http://www.agavecapital.com,,,,Venture Capital,Late Stage Venture,4,10,,2,3,3,,,,"29,307",-0.2,-0.1,-0.1,,,,,,,,,,,,,9,,,,,,,,,,
Jump.net Ventures,https://www.crunchbase.com/organization/jump-net-ventures,"Austin, Texas, United States",,,Southern US,,,,,,,,Closed,Jump.net Ventures offering Internet start-ups discounted or no-cost Internet service and Web server colocation space in exchange for equity.,,,,,,none,,,,,,Incubator,Seed,10,10,,8,1,1,,,,"50,975",-0.1,-0.1,-1.1,,,,,,,,,,,,,,,,,,,,,,,
BuildGroup,https://www.crunchbase.com/organization/build-group,"Austin, Texas, United States",,,Southern US,,"BuildGroup is a software holding company that selectively invests in leadership teams with staying power. We back founders who are ambitious enough to want to make a dent in the universe and humble enough to realize they can’t do it alone. By providing permanent capital from aligned investors and avoiding forced exits, BuildGroup frees entrepreneurs to focus on serving customers instead of raising the next round. We believe that great businesses are built, not bought, and that’s why our team works side-by-side with founders to create conditions for long-term growth.  BuildGroup was founded in Austin, Texas by a team of proven builders who love nothing more than helping build and grow extraordinary companies.",8,https://www.twitter.com/lnapier,https://www.linkedin.com/company/thebuildgroup/,,,Active,BuildGroup is a software holding company that selectively invests in leadership teams with staying power.,2015-01-01,year,,,,,,http://www.buildgroup.com,hello@buildgroup.com,,,"Private Equity Firm, Venture Capital","Private Equity, Venture",5,9,,6,,,,,,"2,709",-0.5,-1,1.5,"1,391","1,658.37",-33.4%,345,37.23%,3.24,-24.37%,22.18%,-18.01%,"8,380,423","2,727,018",48.24%,50,,,13,,,,,,,
Skycatcher,https://www.crunchbase.com/organization/skycatcher,"Austin, Texas, United States",,,Southern US,,,,,,,,Active,Focused investing across public and private Internet companies,,,,,,,,http://www.skycthr.com,,,,"Hedge Fund, Venture Capital",,5,9,,7,,,,,,"3,923",-0.6,5.9,6.4,,,,,,,,,,,,,5,,,,,,,,,,
CPMG,https://www.crunchbase.com/organization/cpmg,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"CPMG is an American investment management company that is focused on the public equity markets of the U.S.   CPMG is headquartered in Dallas, Texas, United States, and currently operates as a subsidiary of the Cardinal Investment Company.",,,,,,Active,CPMG is an American investment management company that is focused on the public equity markets of the U.S.,,,,,,,,http://www.cpmg.com,info@cpmg.com,323.939.3213,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity",5,9,,5,2,2,,,,"7,835",-0.1,0.2,0,149,25,,36,,4,,,,"23,196,611",,,6,,,,,,,,,,
Limitless Crypto Investments,https://www.crunchbase.com/organization/limitless-crypto-investments,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,"LCI's mission is to offer our clients diversified exposure to ventures, tokens, and projects related to blockchain tech, digital currency, and crypto assets. The Fund's investors benefit from our access and diligence with our principal based approach into technology, economics, game theory, and code.",,,https://www.linkedin.com/company/limitless-crypto-investments/,,,Active,"LCI offers exposure to ventures, tokens, and projects related to blockchain tech, digital currency, and crypto assets.",2017-08-10,day,,,,,,https://www.limitlesscryptos.com,info@limitlesscryptos.com,,,"Hedge Fund, Venture Capital","Early Stage Venture, Initial Coin Offering, Seed",9,9,,,,,,,,"8,798",0,-0.2,-0.3,331,412.33,-63.62%,10,-95.65%,2.37,-28.12%,54.18%,-26.63%,"18,648,697","8,415,629",82.24%,12,,,,,,,,,,
Sandusky Ventures,https://www.crunchbase.com/organization/sandusky-ventures,"Austin, Texas, United States",,,Southern US,,,,,,,,Active,Sandusky Ventures invests in innovative companies to develop growth opportunities for Sandusky Newspaper Group.,2016-01-01,day,,,,,,http://www.sanduskyventures.com,info@sanduskyventures.com,,,"Corporate Venture Capital, Venture Capital","Early Stage Venture, Seed",9,9,,,2,2,,,,"17,177",-0.3,-0.4,2.4,188,46.79,,23,,2,,,,"24,119,257",,,2,,,,,,,,,,
AV Labs,https://www.crunchbase.com/organization/av-labs,"Austin, Texas, United States",,,Southern US,,,,,,,,Closed,AV Labs is an early stage venture fund focused on seed and first round investments in Internet companies.,,,,,,none,,http://www.avlabs.com,info@avlabs.com,,,Venture Capital,Early Stage Venture,5,9,,,4,4,,,,"32,468",0,-0.2,3.9,,15.79,,,,,,,,,,,9,,,,,,,,,,
Gatebridge Investments,https://www.crunchbase.com/organization/gatebridge-investments,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"GateBridge Investments is a private investment and advisory firm backed by John Rodakis and several other high net worth individual and institutional investors. GateBridge seeks investments where it can earn long-term, high rates of return on its capital, by taking equity stakes in companies in partnership with a management team. While the primary focus is on technology related companies, they will consider and have experience with non-technology companies as well. Because it is not an institutional fund, GateBridge can be much more flexible than a traditional private equity firm and can consider a broad range of investments sizes: from very small early stage investments to arraigning complex large transactions requiring $100 million of capital or more. Also, because GateBridge does not operate a fund with a finite life, it can take a much longer term perspective on its investments than a traditional private equity fund which may need to exit an investment quickly to be able to raise it's next fund.",,,,,,Active,GateBridge Investments seeks investments by taking equity stakes in companies in partnership with a management team.,,,,,,,,http://www.gatebridgeinvestments.com,contact@gatebridgeinvestments.co,,,Private Equity Firm,"Early Stage Venture, Seed",2,9,,,,,,,,"58,621",-0.3,-0.2,-0.4,,,,,,,,,,,,,9,,,,,,,,,,
Charter Venture Group,https://www.crunchbase.com/organization/charter-venture-group,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,Charter Venture Group is no longer operational,,,,,,Active,Charter Venture Group is a private equity and venture capital firm that invests in the healthcare industry.,,,,,,,,,,,,Venture Capital,,7,9,,1,4,4,,,,"63,144",-0.1,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,
Cottonwood Venture Partners (CVP),https://www.crunchbase.com/organization/cottonwood-venture-partners,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,,1,https://twitter.com/cottonwoodvp,,,,Active,CVP is a growth equity investment firm partnering with technology companies that provide digital solutions to the energy industry.,,,,,,,,http://www.cottonwoodvp.com/,contact@cottonwoodvp.com,,,"Private Equity Firm, Venture Capital",,7,8,,7,1,1,,,,"4,484",4.5,4.7,1.1,"1,400",693.64,367%,42,"1,356.51%",2.27,52.61%,44.98%,-6.01%,"9,223,762","-11,676,811",-55.87%,15,,,,,,,,,,
True Wealth Ventures,https://www.crunchbase.com/organization/true-wealth-ventures,"Austin, Texas, United States",,,Southern US,,True Wealth Ventures is an early stage venture capital fund investing in women-led companies with products and technologies in the consumer health and sustainable consumer sectors that more efficiently address and solve the next generation of challenges.,8,https://twitter.com/truewealthvc,https://www.linkedin.com/company/truewealthventures,https://www.facebook.com/TrueWealthVC,,Active,True Wealth Ventures is an early-stage VC fund that invests in women-led consumer health and sustainable products and technologies.,2015-01-01,year,,,,,,https://truewealthvc.com,media@truewealthvc.com,,,"Micro VC, Venture Capital","Early Stage Venture, Private Equity, Seed",7,8,,6,,,,,,"4,946",4.6,3.7,4,"1,021","1,136.07",-22.54%,99,290.32%,2.41,39.59%,63.43%,14.18%,"11,072,950","1,092,078",10.94%,9,,,,,,,,,,
Trive Capital Holdings,https://www.crunchbase.com/organization/trive-capital-holdings,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"Trive Capital is a Dallas, TX-based private equity fund focused on acquiring strategically viable but under-resourced middle-market companies with the potential for transformational upside through operational improvement. They maximize total returns to their investors through an intensive, hands-on partnership that calls for value creation ideas.",,,https://www.linkedin.com/company/trive-capital,,,Active,"Trive Capital is a Dallas, TX-based private equity fund focused on acquiring strategically viable but under-resourced middle-market",2012-01-01,year,,,,,,http://trivecapital.com,info@trivecapital.com,214.499.9715,,Private Equity Firm,Private Equity,8,8,,1,1,1,,,,"12,972",-0.2,-0.2,0,"3,559","2,609.18",49.17%,284,34.51%,4.21,-57.69%,47.34%,46.82%,"4,392,485","475,428",12.14%,33,,,,,,,,139554,USD,139554
TI Ventures,https://www.crunchbase.com/organization/ti-ventures,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"TI Ventures operates as an investment arm of [Texas Instruments Inc.](http://www.crunchbase.com/organization/texas-instruments) specializing in early stage and startup investments. The firm prefers to invest in advanced architectures for wireless handsets, data converter, power management and other advanced analog technologies, medical devices, including medical imaging, portable devices and implantables, advanced processor and networking technologies, sensors and low-power wireless technologies, energy management, energy harvesting, and semiconductor-based cleantech solutions.",2,,,,,Active,TI Ventures operates as an investment arm of Texas Instruments Inc. specializing in early stage and startup investments. The firm prefers,1996-01-01,year,,,,,,http://www.ti.com/tiventures,,,,Venture Capital,"Early Stage Venture, Late Stage Venture",7,8,,1,5,5,,,,"22,636",-0.2,0.6,-0.2,,,,,,,,,,,,,,,,,,,,,,,
Growth Capital Fund,https://www.crunchbase.com/organization/growth-capital-fund,"Houston, Texas, United States",,,"Greater Houston Area, Southern US",,"Funding B2B startups, acquisitions and growing concerns. Industry list available upon request. Not equity. Not taking control. Practically unlimited funds availability. Lots of experience and practical advice for business owners. Glad to see your deal and see if we can fund it. Funding in as little as 7 business days for easy deals.  Normal deal to funding takes a month in some cases. We help Angels and VCs get their investments the funding they need to grow beyond the investors' ability to fund. We have strategic alliances with banks. Do you have a B2B startup?  A B2B acquisition? Or do you have a B2B growing firm that needs flexible funding that can grow with you as fast as you can?",3,,,,,Active,"Growth Capital Fund is a Texas-based venture capital fund that invests in B2B startups, acquisitions, and growing concerns.",1989-05-01,day,,,,,,http://growthcapitalfund.us,eric@growthcapitalfund.us,,,Angel Group,"Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity",7,8,,,4,4,,,,"26,546",1.3,0.5,-0.2,,,,,,,,,,,,,9,,,,,,,,,,
Daylight Ventures,https://www.crunchbase.com/organization/daylight-ventures,"Austin, Texas, United States",,,Southern US,,,1,,,,,Active,Daylight Ventures is a venture capital firm that specializes in helping mid-stage companies to move to the next level of corporate success.,,,,,,,,http://www.daylightpartners.com,info@daylightpartners.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",6,8,,2,1,1,,,,"33,047",-0.2,-0.1,-0.4,185,290.62,-44.14%,211,477.73%,21,979.6%,0%,-52.74%,"14,759,835","-4,224,514",-22.25%,9,,,,,,,,,,
VentureSpur,https://www.crunchbase.com/organization/venturespur,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"VentureSpur is a venture accelerator and venture capital seed fund dedicated to identifying and developing the best early-stage, high-growth ventures focused on tech for restaurant, retail and hospitality.  Through a 12-week program of acceleration, VentureSpur provides selected participants with seed capital, office space, a team of dedicated, entrepreneurial mentors, education and development opportunities, and a wide range of free and discounted technical and business services. The program culminates on Demo Day, during which participants will have an opportunity to present their venture to angel investors, venture capitalists and others.  With a special focus on high-quality entrepreneurial mentors, VentureSpur offers participants a unique opportunity in the state and region to fund, develop and launch their business with the support and expertise of mentors who have been through the launch of their own comapnies and been successful.",3,http://twitter.com/VentureSpur,http://www.linkedin.com/company/venturespur,http://www.facebook.com/VentureSpur,,Active,VentureSpur is a venture accelerator and venture capital seed fund dedicated to identifying.,2011-01-01,year,,,,,,http://venturespur.com/,info@revtechaccelerator.com,,,Accelerator,Seed,8,8,,,1,1,,,,"37,557",2,0.6,-0.1,,,,,,,,,,,,,22,,,3,,,,,,,
Genesis Campus,https://www.crunchbase.com/organization/genesis-campus,"Addison, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"Genesis Campus is a venture capital fund with a global reach. With a mission to provide the most effective assistance to entrepreneurs, from inception to ultimate commercial success, Genesis Campus provides to early stage companies a unique platform with a personalized approach to investing. We fund entrepreneurs with energy, vision, experience, and the desire to build companies that change industries.  Genesis Campus focuses on wireless communications and information technologies including their associated systems, networks, components and applications and provides both investment capital and critical strategic management support needed for business and financial success.",3,,,,,Active,"Genesis Campus is a venture capital fund with a global reach. With a mission to provide the most effective assistance to entrepreneurs,",2001-02-01,day,,,,,,http://www.genesiscampus.com,partner@genesiscampus.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",4,8,,,1,1,,,,"47,417",1.5,-0.5,-0.5,,,,,,,,,,,,,2,,,,,,,,,,
